,tim,aus,eur,nez,unk,bra,can,chi,hnk,ind,kor,mex,saf,sng,den,jpn,mal,nor,swe,srl,swi,twn,tha
3329,2012-10-05,0.97870000000000001,0.76580000000000004,1.2149000000000001,0.61739999999999995,2.0272999999999999,0.97629999999999995,6.2839999999999998,7.7521000000000004,51.770000000000003,1107,12.705399999999999,8.6600000000000001,1.2266999999999999,5.7096999999999998,78.659999999999997,3.0529999999999999,5.6631999999999998,6.5826000000000002,128.30000000000001,0.9284,29.18,30.550000000000001
3331,2012-10-09,0.98150000000000004,0.77659999999999996,1.2242999999999999,0.62549999999999994,2.0354000000000001,0.97870000000000001,6.2877000000000001,7.7521000000000004,52.729999999999997,1111.22,12.8889,8.7553000000000001,1.2302,5.7923999999999998,78.230000000000004,3.0710000000000002,5.7355,6.6951000000000001,128.25,0.93999999999999995,29.309999999999999,30.68
3332,2012-10-10,0.97640000000000005,0.77590000000000003,1.2229000000000001,0.62470000000000003,2.0398999999999998,0.97860000000000003,6.2831000000000001,7.7525000000000004,53.049999999999997,1114.6099999999999,12.923,8.7049000000000003,1.2294,5.7880000000000003,78.260000000000005,3.0722,5.7332999999999998,6.6933999999999996,128.30000000000001,0.93920000000000003,29.300000000000001,30.699999999999999
3333,2012-10-11,0.97460000000000002,0.77349999999999997,1.2232000000000001,0.62390000000000001,2.036,0.97850000000000004,6.2765000000000004,7.7523,52.659999999999997,1112.0699999999999,12.8901,8.7030999999999992,1.2275,5.7691999999999997,78.439999999999998,3.0655000000000001,5.7080000000000002,6.6951999999999998,128.30000000000001,0.93530000000000002,29.23,30.68
3334,2012-10-12,0.97770000000000001,0.77239999999999998,1.2231000000000001,0.62209999999999999,2.0436000000000001,0.97970000000000002,6.2670000000000003,7.7518000000000002,52.810000000000002,1110.5,12.8925,8.6404999999999994,1.2222999999999999,5.7614999999999998,78.310000000000002,3.0569999999999999,5.7130000000000001,6.6990999999999996,128.30000000000001,0.93340000000000001,29.190000000000001,30.690000000000001
3335,2012-10-15,0.97609999999999997,0.7722,1.2212000000000001,0.62229999999999996,2.0354999999999999,0.97829999999999995,6.2699999999999996,7.7507999999999999,53.090000000000003,1110.24,12.8165,8.8130000000000006,1.2219,5.7595999999999998,78.760000000000005,3.056,5.7089999999999996,6.6614000000000004,128.30000000000001,0.93300000000000005,29.210000000000001,30.73
3336,2012-10-16,0.97370000000000001,0.7671,1.2290000000000001,0.62109999999999999,2.0326,0.98540000000000005,6.2637,7.7511999999999999,52.890000000000001,1106.0999999999999,12.8103,8.7292000000000005,1.2206999999999999,5.7221000000000002,78.920000000000002,3.0506000000000002,5.6669999999999998,6.6150000000000002,128.63,0.92730000000000001,29.170000000000002,30.66
3337,2012-10-17,0.96340000000000003,0.76139999999999997,1.2168000000000001,0.61860000000000004,2.0323000000000002,0.97950000000000004,6.2539999999999996,7.7515000000000001,52.859999999999999,1104.74,12.8001,8.5889000000000006,1.2159,5.6799999999999997,78.739999999999995,3.0345,5.6271000000000004,6.5891999999999999,128.65000000000001,0.92169999999999996,29.149999999999999,30.59
3338,2012-10-18,0.96179999999999999,0.76300000000000001,1.216,0.61950000000000005,2.028,0.98109999999999997,6.2500999999999998,7.7500999999999998,53.460000000000001,1104.6600000000001,12.8271,8.6255000000000006,1.2177,5.6901000000000002,79.239999999999995,3.0345,5.6163999999999996,6.5484,128.69999999999999,0.92249999999999999,29.219999999999999,30.620000000000001
3339,2012-10-19,0.96819999999999995,0.76790000000000003,1.2253000000000001,0.62490000000000001,2.0268999999999999,0.99299999999999999,6.2533000000000003,7.7500999999999998,54.079999999999998,1105.51,12.8605,8.6400000000000006,1.2209000000000001,5.7274000000000003,79.260000000000005,3.0489999999999999,5.6581000000000001,6.5683999999999996,128.94999999999999,0.92859999999999998,29.260000000000002,30.73
3340,2012-10-22,0.96919999999999995,0.76549999999999996,1.2231000000000001,0.62390000000000001,2.024,0.99380000000000002,6.2542999999999997,7.7499000000000002,53.509999999999998,1103.98,12.859400000000001,8.6228999999999996,1.2214,5.71,79.840000000000003,3.0510000000000002,5.6700999999999997,6.5890000000000004,129.55000000000001,0.92630000000000001,29.219999999999999,30.699999999999999
3341,2012-10-23,0.97570000000000001,0.77100000000000002,1.2323,0.62770000000000004,2.0284,0.99339999999999995,6.2477999999999998,7.75,53.719999999999999,1103.0999999999999,12.981,8.7800999999999991,1.2255,5.7492999999999999,79.790000000000006,3.0554999999999999,5.7290000000000001,6.649,129.80000000000001,0.93279999999999996,29.309999999999999,30.760000000000002
3342,2012-10-24,0.96760000000000002,0.77239999999999998,1.2264999999999999,0.62439999999999996,2.0266999999999999,0.99450000000000005,6.2477999999999998,7.75,53.729999999999997,1103.1199999999999,12.999700000000001,8.7805,1.2226999999999999,5.7614999999999998,79.819999999999993,3.0569999999999999,5.7584,6.6993,130.05000000000001,0.93420000000000003,29.280000000000001,30.719999999999999
3343,2012-10-25,0.96630000000000005,0.77170000000000005,1.2181999999999999,0.62039999999999995,2.0253999999999999,0.99419999999999997,6.2416,7.7503000000000002,53.549999999999997,1098,12.9815,8.7193000000000005,1.2202,5.7561,80.040000000000006,3.0379999999999998,5.7671999999999999,6.7023000000000001,129.90000000000001,0.93359999999999999,29.219999999999999,30.670000000000002
3344,2012-10-26,0.96540000000000004,0.77290000000000003,1.2157,0.62119999999999997,2.0249999999999999,0.999,6.2480000000000002,7.7500999999999998,53.549999999999997,1097.03,13.0198,8.6603999999999992,1.2208000000000001,5.7647000000000004,79.629999999999995,3.0379999999999998,5.7615999999999996,6.7013999999999996,129.69999999999999,0.93479999999999996,29.260000000000002,30.690000000000001
3345,2012-10-29,0.96809999999999996,0.77480000000000004,1.2212000000000001,0.624,2.0295000000000001,1.0003,6.2384000000000004,7.7497999999999996,54.100000000000001,1095.76,13.092499999999999,8.6999999999999993,1.2206999999999999,5.7793999999999999,79.810000000000002,3.056,5.7573999999999996,6.6712999999999996,129.72999999999999,0.93659999999999999,29.280000000000001,30.73
3346,2012-10-30,0.96430000000000005,0.77049999999999996,1.2189000000000001,0.62180000000000002,2.0310000000000001,0.99919999999999998,6.2396000000000003,7.7500999999999998,53.960000000000001,1091.3299999999999,13.044,8.6303000000000001,1.2188000000000001,5.7473999999999998,79.579999999999998,3.0514999999999999,5.7206000000000001,6.6208,130.08000000000001,0.93089999999999995,29.219999999999999,30.68
3347,2012-10-31,0.96430000000000005,0.77170000000000005,1.2164999999999999,0.62070000000000003,2.0297999999999998,0.99939999999999996,6.2371999999999996,7.7493999999999996,53.799999999999997,1090.1700000000001,13.0877,8.6981999999999999,1.22,5.7558999999999996,79.939999999999998,3.0445000000000002,5.7074999999999996,6.6348000000000003,130.09999999999999,0.93110000000000004,29.199999999999999,30.68
3348,2012-11-01,0.96140000000000003,0.77300000000000002,1.2101,0.61950000000000005,2.0304000000000002,0.99729999999999996,6.2393000000000001,7.75,53.759999999999998,1090.27,13.037000000000001,8.6456999999999997,1.2201,5.7662000000000004,80.140000000000001,3.0510000000000002,5.6816000000000004,6.6580000000000004,130.19999999999999,0.93259999999999998,29.199999999999999,30.710000000000001
3349,2012-11-02,0.96460000000000001,0.77829999999999999,1.2104999999999999,0.62360000000000004,2.0304000000000002,0.99619999999999997,6.2411000000000003,7.7492999999999999,53.75,1090.7,12.9808,8.7376000000000005,1.2232000000000001,5.8056999999999999,80.530000000000001,3.0474999999999999,5.7206999999999999,6.6891999999999996,130.22999999999999,0.93959999999999999,29.23,30.760000000000002
3350,2012-11-05,0.96430000000000005,0.78190000000000004,1.2117,0.62590000000000001,2.0344000000000002,0.99650000000000005,6.2451999999999996,7.7502000000000004,54.600000000000001,1091,13.0486,8.7279999999999998,1.2249000000000001,5.8307000000000002,80.170000000000002,3.0619999999999998,5.7308000000000003,6.6883999999999997,130.40000000000001,0.94340000000000002,29.260000000000002,30.809999999999999
3351,2012-11-06,0.95799999999999996,0.7802,1.2081999999999999,0.62560000000000004,2.0329999999999999,0.99360000000000004,6.2454000000000001,7.7503000000000002,54.420000000000002,1090.1900000000001,12.965199999999999,8.6366999999999994,1.2237,5.8201999999999998,80.280000000000001,3.0600000000000001,5.7171000000000003,6.6875,130.59999999999999,0.94240000000000002,29.239999999999998,30.739999999999998
3352,2012-11-07,0.96079999999999999,0.78380000000000005,1.2114,0.626,2.0335000000000001,0.99709999999999999,6.2435,7.7504999999999997,54.369999999999997,1086.5,13.0639,8.6578999999999997,1.2225999999999999,5.8463000000000003,79.849999999999994,3.0474999999999999,5.7374999999999998,6.6901000000000002,130.69999999999999,0.94540000000000002,29.140000000000001,30.710000000000001
3353,2012-11-08,0.95889999999999997,0.78490000000000004,1.2234,0.62580000000000002,2.0396999999999998,0.99850000000000005,6.2427000000000001,7.7510000000000003,54.299999999999997,1089.23,13.1158,8.7179000000000002,1.2232000000000001,5.8551000000000002,79.739999999999995,3.0619999999999998,5.7363999999999997,6.6959,130.5,0.94620000000000004,29.100000000000001,30.670000000000002
3354,2012-11-09,0.96199999999999997,0.78649999999999998,1.2273000000000001,0.62849999999999995,2.0474999999999999,1.0006999999999999,6.2450000000000001,7.7512999999999996,54.609999999999999,1087.76,13.176299999999999,8.7024000000000008,1.2234,5.8651,79.459999999999994,3.0609999999999999,5.7404999999999999,6.7348999999999997,130.69999999999999,0.94830000000000003,29.02,30.620000000000001
3356,2012-11-13,0.95840000000000003,0.78639999999999999,1.2201,0.62949999999999995,2.0638000000000001,1.0015000000000001,6.226,7.7503000000000002,54.82,1089.4400000000001,13.220599999999999,8.7775999999999996,1.2232000000000001,5.8643999999999998,79.420000000000002,3.0625,5.7637,6.7779999999999996,130.40000000000001,0.94699999999999995,28.989999999999998,30.649999999999999
3357,2012-11-14,0.96179999999999999,0.78490000000000004,1.232,0.63100000000000001,2.0680000000000001,1.0017,6.2249999999999996,7.7504999999999997,54.869999999999997,1086,13.2225,8.8904999999999994,1.222,5.8528000000000002,80.200000000000003,3.0594999999999999,5.7521000000000004,6.7801999999999998,130.15000000000001,0.94499999999999995,28.960000000000001,30.670000000000002
3358,2012-11-15,0.96950000000000003,0.7823,1.2353000000000001,0.63029999999999997,2.0663,1.0024,6.2328999999999999,7.7518000000000002,54.649999999999999,1088.5,13.2531,8.9245000000000001,1.2246999999999999,5.8350999999999997,81.159999999999997,3.0594999999999999,5.7542,6.7557,129.69999999999999,0.94179999999999997,29.030000000000001,30.710000000000001
3359,2012-11-16,0.96919999999999995,0.78649999999999998,1.2358,0.63029999999999997,2.0781000000000001,1.0028999999999999,6.2354000000000003,7.7516999999999996,55.159999999999997,1091.77,13.1831,8.8703000000000003,1.2285999999999999,5.8659999999999997,81.280000000000001,3.0699999999999998,5.7948000000000004,6.8018999999999998,129.90000000000001,0.94720000000000004,29.16,30.73
3360,2012-11-19,0.96099999999999997,0.78090000000000004,1.2222,0.62860000000000005,2.0724999999999998,0.99629999999999996,6.2343000000000002,7.7516999999999996,55.049999999999997,1085.97,13.0601,8.8183000000000007,1.2238,5.8226000000000004,81.180000000000007,3.0579999999999998,5.7370999999999999,6.7388000000000003,130.06999999999999,0.94040000000000001,29.109999999999999,30.66
3361,2012-11-20,0.96309999999999996,0.78039999999999998,1.2263999999999999,0.62790000000000001,2.0800000000000001,0.99690000000000001,6.2324000000000002,7.7500999999999998,55.100000000000001,1082.5799999999999,13.0145,8.8538999999999994,1.2243999999999999,5.8201999999999998,81.719999999999999,3.0590000000000002,5.7324999999999999,6.7695999999999996,130.22999999999999,0.94030000000000002,29.100000000000001,30.670000000000002
3362,2012-11-21,0.9667,0.78029999999999999,1.232,0.62749999999999995,2.0962000000000001,0.998,6.2300000000000004,7.7504,55.140000000000001,1082,13.050000000000001,8.9690999999999992,1.2255,5.8182999999999998,82.359999999999999,3.0594999999999999,5.7196999999999996,6.7356999999999996,130.19999999999999,0.93940000000000001,29.120000000000001,30.690000000000001
3364,2012-11-23,0.95679999999999998,0.77170000000000005,1.2136,0.62380000000000002,2.0872000000000002,0.99270000000000003,6.2275,7.7500999999999998,55.439999999999998,1085,12.982200000000001,8.8699999999999992,1.2224999999999999,5.7535999999999996,82.340000000000003,3.0579999999999998,5.6622000000000003,6.6287000000000003,130.13,0.92959999999999998,29.120000000000001,30.670000000000002
3365,2012-11-26,0.95689999999999997,0.7712,1.2164999999999999,0.62450000000000006,2.0838000000000001,0.99490000000000001,6.2252999999999998,7.7500999999999998,55.630000000000003,1085.6199999999999,13.0055,8.8640000000000008,1.2216,5.7506000000000004,82.109999999999999,3.0539999999999998,5.6486999999999998,6.6092000000000004,130.09999999999999,0.9284,29.09,30.670000000000002
3366,2012-11-27,0.95589999999999997,0.77280000000000004,1.2179,0.62390000000000001,2.0750000000000002,0.99360000000000004,6.2221000000000002,7.7500999999999998,55.350000000000001,1086.25,12.976599999999999,8.8269000000000002,1.2223999999999999,5.7621000000000002,82.230000000000004,3.0445000000000002,5.6886000000000001,6.6787000000000001,130.09999999999999,0.93100000000000005,29.120000000000001,30.649999999999999
3367,2012-11-28,0.95509999999999995,0.77380000000000004,1.2152000000000001,0.62509999999999999,2.0899999999999999,0.99270000000000003,6.2272999999999996,7.75,55.700000000000003,1085.3499999999999,13.0273,8.8245000000000005,1.2228000000000001,5.7721,81.840000000000003,3.052,5.6830999999999996,6.6604000000000001,130.05000000000001,0.93130000000000002,29.149999999999999,30.710000000000001
3368,2012-11-29,0.95940000000000003,0.77200000000000002,1.2171000000000001,0.624,2.1027999999999998,0.99280000000000002,6.2281000000000004,7.75,54.710000000000001,1083.1700000000001,12.977499999999999,8.7916000000000007,1.2210000000000001,5.7592999999999996,82.060000000000002,3.044,5.6924999999999999,6.6779999999999999,130.25,0.92930000000000001,29.079999999999998,30.690000000000001
3369,2012-11-30,0.95889999999999997,0.76859999999999995,1.2194,0.62390000000000001,2.1118000000000001,0.99309999999999998,6.2264999999999997,7.7500999999999998,54.259999999999998,1081.75,12.9171,8.8815000000000008,1.2205999999999999,5.7332999999999998,82.540000000000006,3.0390000000000001,5.6666999999999996,6.6593999999999998,130.06999999999999,0.9264,29.07,30.699999999999999
3370,2012-12-03,0.95850000000000002,0.76529999999999998,1.2166999999999999,0.621,2.1141000000000001,0.9929,6.2276999999999996,7.75,54.659999999999997,1082.6500000000001,12.9255,8.8489000000000004,1.2184999999999999,5.7092999999999998,82.239999999999995,3.0409999999999999,5.6368,6.6249000000000002,129.30000000000001,0.92500000000000004,29.07,30.640000000000001
3371,2012-12-04,0.95450000000000002,0.76449999999999996,1.2132000000000001,0.62119999999999997,2.1133000000000002,0.99260000000000004,6.2253999999999996,7.75,54.729999999999997,1083.6900000000001,12.9596,8.8007000000000009,1.2174,5.7028999999999996,81.859999999999999,3.0419999999999998,5.6231999999999998,6.6007999999999996,128.09999999999999,0.92720000000000002,29.100000000000001,30.66
3372,2012-12-05,0.95599999999999996,0.76470000000000005,1.2114,0.621,2.1004999999999998,0.99129999999999996,6.2251000000000003,7.75,54.460000000000001,1081.99,12.926,8.7624999999999993,1.2184999999999999,5.7046000000000001,82.400000000000006,3.0405000000000002,5.6197999999999997,6.5898000000000003,128.5,0.92620000000000002,29.07,30.670000000000002
3373,2012-12-06,0.95320000000000005,0.77110000000000001,1.2012,0.62239999999999995,2.0790000000000002,0.9909,6.2282000000000002,7.7492999999999999,54.310000000000002,1083.3,12.9076,8.6690000000000005,1.2206999999999999,5.7518000000000002,82.290000000000006,3.0459999999999998,5.6467999999999998,6.6380999999999997,128.59999999999999,0.93300000000000005,29.059999999999999,30.649999999999999
3374,2012-12-07,0.95369999999999999,0.77270000000000005,1.2008000000000001,0.62380000000000002,2.0800000000000001,0.98899999999999999,6.2298999999999998,7.7493999999999996,54.350000000000001,1081.5599999999999,12.850300000000001,8.6560000000000006,1.2205999999999999,5.7638999999999996,82.370000000000005,3.0545,5.6675000000000004,6.6651999999999996,128.40000000000001,0.93330000000000002,29.050000000000001,30.629999999999999
3375,2012-12-10,0.95309999999999995,0.77339999999999998,1.1986000000000001,0.62239999999999995,2.0815000000000001,0.98709999999999998,6.2295999999999996,7.7497999999999996,54.420000000000002,1077.4300000000001,12.7982,8.6784999999999997,1.2215,5.7693000000000003,82.370000000000005,3.0579999999999998,5.6727999999999996,6.6920000000000002,128.80000000000001,0.93300000000000005,29.07,30.640000000000001
3376,2012-12-11,0.95079999999999998,0.76970000000000005,1.1932,0.621,2.0785,0.98670000000000002,6.2460000000000004,7.7496,54.310000000000002,1074.8499999999999,12.7516,8.6654999999999998,1.2215,5.7416999999999998,82.420000000000002,3.0554999999999999,5.6524000000000001,6.6407999999999996,128.69999999999999,0.93330000000000002,29.039999999999999,30.609999999999999
3377,2012-12-12,0.94889999999999997,0.76700000000000002,1.1889000000000001,0.61990000000000001,2.0790999999999999,0.98540000000000005,6.2502000000000004,7.7495000000000003,54.229999999999997,1073.3499999999999,12.7332,8.6578999999999997,1.2216,5.7215999999999996,83.099999999999994,3.0499999999999998,5.6289999999999996,6.6609999999999996,128.65000000000001,0.92859999999999998,29.039999999999999,30.59
3378,2012-12-13,0.94979999999999998,0.76470000000000005,1.1848000000000001,0.62,2.0790000000000002,0.98450000000000004,6.2316000000000003,7.75,54.359999999999999,1073.9000000000001,12.8003,8.6579999999999995,1.2212000000000001,5.7046999999999999,83.540000000000006,3.0529999999999999,5.617,6.6669999999999998,128.40000000000001,0.92430000000000001,29.059999999999999,30.609999999999999
3379,2012-12-14,0.94740000000000002,0.76139999999999997,1.1839,0.61960000000000004,2.0827,0.98599999999999999,6.2409999999999997,7.7496,54.490000000000002,1074.74,12.776,8.6256000000000004,1.2195,5.6806000000000001,83.519999999999996,3.0550000000000002,5.6230000000000002,6.6715999999999998,128.44999999999999,0.91959999999999997,29.039999999999999,30.579999999999998
3380,2012-12-17,0.94799999999999995,0.75939999999999996,1.1842999999999999,0.61719999999999997,2.093,0.98409999999999997,6.2359999999999998,7.7500999999999998,54.68,1072.3,12.7537,8.5455000000000005,1.2195,5.6647999999999996,83.700000000000003,3.056,5.6040000000000001,6.6412000000000004,128.55000000000001,0.91739999999999999,29.030000000000001,30.579999999999998
3381,2012-12-18,0.94989999999999997,0.75619999999999998,1.1875,0.61519999999999997,2.0851999999999999,0.98519999999999996,6.2321999999999997,7.7500999999999998,54.909999999999997,1072.75,12.7202,8.5001999999999995,1.2174,5.6405000000000003,84,3.0545,5.5936000000000003,6.5953999999999997,128.59999999999999,0.91300000000000003,29.02,30.59
3382,2012-12-19,0.95269999999999999,0.75409999999999999,1.1950000000000001,0.61439999999999995,2.0747,0.98680000000000001,6.2293000000000003,7.7496999999999998,54.670000000000002,1071.4000000000001,12.731,8.4837000000000007,1.2181999999999999,5.6317000000000004,84.319999999999993,3.0525000000000002,5.5602,6.5457000000000001,128.25,0.91149999999999998,29,30.59
3383,2012-12-20,0.95440000000000003,0.75619999999999998,1.2,0.61470000000000002,2.0596000000000001,0.98819999999999997,6.2297000000000002,7.7500999999999998,54.920000000000002,1074.3,12.778,8.5024999999999995,1.2185999999999999,5.6417000000000002,84.329999999999998,3.0539999999999998,5.5606999999999998,6.5130999999999997,127.55,0.91300000000000003,29.030000000000001,30.609999999999999
3384,2012-12-21,0.9597,0.75949999999999995,1.2129000000000001,0.61850000000000005,2.0767000000000002,0.99409999999999998,6.2283999999999997,7.7502000000000004,55.060000000000002,1075.4000000000001,12.9322,8.5670000000000002,1.2211000000000001,5.6651999999999996,84.099999999999994,3.0585,5.5709,6.5336999999999996,126.90000000000001,0.91720000000000002,29.050000000000001,30.59
3385,2012-12-24,0.96430000000000005,0.75880000000000003,1.2157,0.62060000000000004,2.0790000000000002,0.99129999999999996,6.2335000000000003,7.7506000000000004,54.950000000000003,1073.24,12.9848,8.5810999999999993,1.2215,5.6599000000000004,84.810000000000002,3.0640000000000001,5.6100000000000003,6.5556999999999999,126.90000000000001,0.91610000000000003,29.050000000000001,30.600000000000001
3387,2012-12-26,0.96619999999999995,0.75600000000000001,1.2256,0.62039999999999995,2.0495000000000001,0.99450000000000005,6.2351000000000001,7.7503000000000002,54.859999999999999,1072.29,13.01,8.5649999999999995,1.2232000000000001,5.6390000000000002,85.620000000000005,3.0628000000000002,5.5884,6.5091999999999999,126.92,0.91279999999999994,29,30.640000000000001
3388,2012-12-27,0.96530000000000005,0.75600000000000001,1.2235,0.62090000000000001,2.0516999999999999,0.99490000000000001,6.2358000000000002,7.7515000000000001,54.939999999999998,1071.6700000000001,13.012499999999999,8.5030999999999999,1.2226999999999999,5.6375999999999999,86.060000000000002,3.0590000000000002,5.5804999999999998,6.5091000000000001,126.8,0.91379999999999995,29.030000000000001,30.649999999999999
3389,2012-12-28,0.96299999999999997,0.75639999999999996,1.2181999999999999,0.61890000000000001,2.0445000000000002,0.99509999999999998,6.2314999999999996,7.7518000000000002,54.770000000000003,1070.4000000000001,12.988,8.4770000000000003,1.2230000000000001,5.6413000000000002,86.120000000000005,3.0600000000000001,5.5884999999999998,6.5099,126.84999999999999,0.91300000000000003,29.030000000000001,30.59
3390,2012-12-31,0.96220000000000006,0.75839999999999996,1.2096,0.6149,2.0476000000000001,0.99580000000000002,6.2301000000000002,7.7507000000000001,54.859999999999999,1063.24,12.9635,8.4845000000000006,1.2214,5.6565000000000003,86.640000000000001,3.0569999999999999,5.5617999999999999,6.5073999999999996,127.5,0.91549999999999998,29.050000000000001,30.59
3392,2013-01-02,0.95309999999999995,0.75790000000000002,1.2001999999999999,0.61519999999999997,2.0425,0.9859,6.2301000000000002,7.7507000000000001,54.229999999999997,1063.3,12.76,8.4926999999999992,1.2202999999999999,5.6534000000000004,87.099999999999994,3.0339999999999998,5.5422000000000002,6.4851000000000001,127.2,0.91659999999999997,29,30.32
3393,2013-01-03,0.95099999999999996,0.76280000000000003,1.2011000000000001,0.61919999999999997,2.036,0.98529999999999995,6.2301000000000002,7.7503000000000002,54.460000000000001,1062.95,12.745200000000001,8.5519999999999996,1.222,5.6901000000000002,86.920000000000002,3.0299999999999998,5.5617000000000001,6.5060000000000002,127.45,0.92220000000000002,28.989999999999998,30.329999999999998
3394,2013-01-04,0.95660000000000001,0.76649999999999996,1.2070000000000001,0.62360000000000004,2.0350000000000001,0.98560000000000003,6.2302999999999997,7.7503000000000002,54.93,1062,12.751300000000001,8.593,1.2284999999999999,5.7164999999999999,88.140000000000001,3.0470999999999999,5.6113999999999997,6.5518000000000001,127.3,0.92620000000000002,29.02,30.48
3395,2013-01-07,0.95430000000000004,0.76339999999999997,1.1975,0.62190000000000001,2.0259999999999998,0.9859,6.2294,7.7507000000000001,55.200000000000003,1062.5,12.7728,8.5751000000000008,1.2304999999999999,5.6947000000000001,87.680000000000007,3.0415000000000001,5.5926999999999998,6.5080999999999998,127.3,0.92269999999999996,28.989999999999998,30.460000000000001
3396,2013-01-08,0.95369999999999999,0.76519999999999999,1.1981999999999999,0.62339999999999995,2.0392999999999999,0.98709999999999998,6.2234999999999996,7.7507999999999999,55.020000000000003,1063.5,12.789099999999999,8.5909999999999993,1.2298,5.7089999999999996,87.310000000000002,3.0436000000000001,5.6044,6.5490000000000004,127.06999999999999,0.92500000000000004,29.030000000000001,30.41
3397,2013-01-09,0.95079999999999998,0.76459999999999995,1.1908000000000001,0.62409999999999999,2.0384000000000002,0.98670000000000002,6.226,7.7511999999999999,54.789999999999999,1060.0999999999999,12.746,8.5800999999999998,1.2264999999999999,5.7061999999999999,87.900000000000006,3.0383,5.5879000000000003,6.5568,126.25,0.9244,29,30.359999999999999
3398,2013-01-10,0.94530000000000003,0.75639999999999996,1.1868000000000001,0.62019999999999997,2.0325000000000002,0.9859,6.2229999999999999,7.7514000000000003,54.490000000000002,1058.1199999999999,12.645200000000001,8.6250999999999998,1.2226999999999999,5.6441999999999997,88.159999999999997,3.0217999999999998,5.5369000000000002,6.5065999999999997,126,0.91620000000000001,28.93,30.25
3399,2013-01-11,0.94889999999999997,0.74890000000000001,1.1946000000000001,0.62,2.0375000000000001,0.98419999999999996,6.2156000000000002,7.7518000000000002,54.810000000000002,1056.0899999999999,12.6591,8.7363999999999997,1.2250000000000001,5.5880000000000001,89.219999999999999,3.0190000000000001,5.5259999999999998,6.4660000000000002,126.2,0.91200000000000003,28.93,30.280000000000001
3400,2013-01-14,0.94689999999999996,0.748,1.1906000000000001,0.622,2.0301,0.98409999999999997,6.2190000000000003,7.7523,54.5,1056,12.636799999999999,8.7117000000000004,1.2262999999999999,5.5801999999999996,89.340000000000003,3.0150000000000001,5.5054999999999996,6.4452999999999996,126.2,0.91739999999999999,28.949999999999999,30.23
3401,2013-01-15,0.94710000000000005,0.74950000000000006,1.1921999999999999,0.62150000000000005,2.0375000000000001,0.9839,6.2134,7.7518000000000002,54.579999999999998,1057.6199999999999,12.6471,8.8049999999999997,1.2253000000000001,5.5933000000000002,88.650000000000006,3.0095000000000001,5.5647000000000002,6.4911000000000003,126.40000000000001,0.92749999999999999,28.949999999999999,29.940000000000001
3402,2013-01-16,0.94669999999999999,0.75160000000000005,1.1892,0.62460000000000004,2.0405000000000002,0.98499999999999999,6.2160000000000002,7.7526000000000002,54.659999999999997,1058.3499999999999,12.629099999999999,8.7815999999999992,1.2232000000000001,5.6075999999999997,88.640000000000001,3.0179999999999998,5.5660999999999996,6.5010000000000003,126.55,0.93130000000000002,28.98,29.800000000000001
3403,2013-01-17,0.94879999999999998,0.74870000000000003,1.1891,0.62539999999999996,2.0425,0.98529999999999995,6.2157999999999998,7.7523999999999997,54.350000000000001,1057.8199999999999,12.585699999999999,8.8064999999999998,1.2233000000000001,5.5876000000000001,89.409999999999997,3.0135000000000001,5.5553999999999997,6.4916,126.7,0.93310000000000004,28.960000000000001,29.780000000000001
3404,2013-01-18,0.95279999999999998,0.75170000000000003,1.1975,0.62990000000000002,2.0440999999999998,0.99370000000000003,6.2152000000000003,7.7526000000000002,53.82,1058.4000000000001,12.6568,8.8855000000000004,1.2271000000000001,5.6098999999999997,89.900000000000006,3.012,5.6085000000000003,6.5328999999999997,126.5,0.93459999999999999,28.969999999999999,29.710000000000001
3406,2013-01-22,0.94720000000000004,0.75170000000000003,1.1902999999999999,0.63039999999999996,2.0478000000000001,0.99339999999999995,6.2195999999999998,7.7531999999999996,53.719999999999999,1062.95,12.6746,8.8550000000000004,1.2276,5.6087999999999996,88.620000000000005,3.0409999999999999,5.5758000000000001,6.5130999999999997,126.59999999999999,0.92779999999999996,28.98,29.710000000000001
3407,2013-01-23,0.94740000000000002,0.75139999999999996,1.1857,0.63100000000000001,2.0375000000000001,0.99860000000000004,6.2178000000000004,7.7530000000000001,53.659999999999997,1067.02,12.6587,9.0251000000000001,1.2266999999999999,5.6067999999999998,88.439999999999998,3.04,5.5656999999999996,6.5316000000000001,127,0.92949999999999999,29,29.789999999999999
3408,2013-01-24,0.95540000000000003,0.74750000000000005,1.1919,0.63339999999999996,2.0285000000000002,1.0024,6.2179000000000002,7.7530000000000001,53.670000000000002,1067.95,12.620799999999999,9.0265000000000004,1.2282,5.5773999999999999,90.040000000000006,3.04,5.5339,6.4894999999999996,127.09999999999999,0.92879999999999996,29.07,29.809999999999999
3409,2013-01-25,0.95960000000000001,0.74319999999999997,1.1941999999999999,0.63300000000000001,2.0289999999999999,1.0078,6.2202999999999999,7.7534999999999998,53.780000000000001,1075.3299999999999,12.699199999999999,8.9571000000000005,1.2361,5.5450999999999997,91.040000000000006,3.0430000000000001,5.5286,6.4602000000000004,127.09999999999999,0.92520000000000002,29.32,29.960000000000001
3410,2013-01-28,0.96140000000000003,0.74299999999999999,1.2039,0.63749999999999996,2.0028000000000001,1.0069999999999999,6.2240000000000002,7.7580999999999998,53.969999999999999,1091.22,12.7723,9.1271000000000004,1.238,5.5430000000000001,90.730000000000004,3.0825,5.5303000000000004,6.4166999999999996,127.06999999999999,0.92720000000000002,29.510000000000002,29.93
